path,type,git_state,likely_phase,keep_status,reason,recommended_destination
experiments/FA2_E1_minimal_invariant_compression_test/outputs/temporal_oracle_analysis.json,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_E1_minimal_invariant_compression_test/outputs/temporal_oracle_analysis.json
experiments/FA2_E1_minimal_invariant_compression_test/outputs/wsts_risk_assessment.md,result,untracked,faithful_abstraction,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/FA/FA2_E1_minimal_invariant_compression_test/outputs/wsts_risk_assessment.md
experiments/FA2_E1_minimal_invariant_compression_test/scripts,code,untracked,faithful_abstraction,keep_active,Faithful Abstraction kill-gate / follow-up program artifacts,experiments/FA/FA2_E1_minimal_invariant_compression_test/scripts
experiments/FA2_E1_minimal_invariant_compression_test/scripts/run_minimal_invariant_compression.py,code,untracked,faithful_abstraction,keep_active,Faithful Abstraction kill-gate / follow-up program artifacts,experiments/FA/FA2_E1_minimal_invariant_compression_test/scripts/run_minimal_invariant_compression.py
experiments/JB0.E1_Standard_CEGAR_Boundary_Assessment,experiment,untracked,justitia_boundary,duplicate_candidate,dotted spec directory and underscore implementation/output directory appear to describe the same experiment family; merge after human review,experiments/JB/JB0.E1_Standard_CEGAR_Boundary_Assessment
experiments/JB0.E1_Standard_CEGAR_Boundary_Assessment/JB0.E1_Standard_CEGAR_Boundary_Assessment.md,memo,untracked,justitia_boundary,duplicate_candidate,dotted spec directory and underscore implementation/output directory appear to describe the same experiment family; merge after human review,experiments/JB/JB0.E1_Standard_CEGAR_Boundary_Assessment/JB0.E1_Standard_CEGAR_Boundary_Assessment.md
experiments/JB0_E1_standard_cegar_boundary_assessment,experiment,untracked,justitia_boundary,keep_active,Justitia shield/boundary assessment artifacts; preserve as negative evidence,experiments/JB/JB0_E1_standard_cegar_boundary_assessment
experiments/JB0_E1_standard_cegar_boundary_assessment/outputs,result,untracked,justitia_boundary,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/JB/JB0_E1_standard_cegar_boundary_assessment/outputs
experiments/JB0_E1_standard_cegar_boundary_assessment/outputs/abstract_state_growth.csv,result,untracked,justitia_boundary,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/JB/JB0_E1_standard_cegar_boundary_assessment/outputs/abstract_state_growth.csv
experiments/JB0_E1_standard_cegar_boundary_assessment/outputs/baseline_metrics.csv,result,untracked,justitia_boundary,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/JB/JB0_E1_standard_cegar_boundary_assessment/outputs/baseline_metrics.csv
experiments/JB0_E1_standard_cegar_boundary_assessment/outputs/best_boundary_definition.md,result,untracked,justitia_boundary,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/JB/JB0_E1_standard_cegar_boundary_assessment/outputs/best_boundary_definition.md
experiments/JB0_E1_standard_cegar_boundary_assessment/outputs/cegar_boundary_decision.json,result,untracked,justitia_boundary,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/JB/JB0_E1_standard_cegar_boundary_assessment/outputs/cegar_boundary_decision.json
experiments/JB0_E1_standard_cegar_boundary_assessment/outputs/confusion_matrices.csv,result,untracked,justitia_boundary,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/JB/JB0_E1_standard_cegar_boundary_assessment/outputs/confusion_matrices.csv
experiments/JB0_E1_standard_cegar_boundary_assessment/outputs/final_report.md,result,untracked,justitia_boundary,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/JB/JB0_E1_standard_cegar_boundary_assessment/outputs/final_report.md
experiments/JB0_E1_standard_cegar_boundary_assessment/outputs/heldout_metrics.csv,result,untracked,justitia_boundary,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/JB/JB0_E1_standard_cegar_boundary_assessment/outputs/heldout_metrics.csv
experiments/JB0_E1_standard_cegar_boundary_assessment/outputs/implementation_notes.md,result,untracked,justitia_boundary,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/JB/JB0_E1_standard_cegar_boundary_assessment/outputs/implementation_notes.md
experiments/JB0_E1_standard_cegar_boundary_assessment/outputs/plateau_analysis.json,result,untracked,justitia_boundary,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/JB/JB0_E1_standard_cegar_boundary_assessment/outputs/plateau_analysis.json
experiments/JB0_E1_standard_cegar_boundary_assessment/outputs/predicate_catalog.csv,result,untracked,justitia_boundary,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/JB/JB0_E1_standard_cegar_boundary_assessment/outputs/predicate_catalog.csv
experiments/JB0_E1_standard_cegar_boundary_assessment/outputs/refinement_trace.csv,result,untracked,justitia_boundary,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/JB/JB0_E1_standard_cegar_boundary_assessment/outputs/refinement_trace.csv
experiments/JB0_E1_standard_cegar_boundary_assessment/outputs/remaining_witnesses.md,result,untracked,justitia_boundary,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/JB/JB0_E1_standard_cegar_boundary_assessment/outputs/remaining_witnesses.md
experiments/JB0_E1_standard_cegar_boundary_assessment/outputs/vacuity_analysis.json,result,untracked,justitia_boundary,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/JB/JB0_E1_standard_cegar_boundary_assessment/outputs/vacuity_analysis.json
experiments/JB0_E1_standard_cegar_boundary_assessment/outputs/witness_reduction_by_iteration.csv,result,untracked,justitia_boundary,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/JB/JB0_E1_standard_cegar_boundary_assessment/outputs/witness_reduction_by_iteration.csv
experiments/JB0_E1_standard_cegar_boundary_assessment/scripts,code,untracked,justitia_boundary,keep_active,Justitia shield/boundary assessment artifacts; preserve as negative evidence,experiments/JB/JB0_E1_standard_cegar_boundary_assessment/scripts
experiments/JB0_E1_standard_cegar_boundary_assessment/scripts/run_standard_cegar_boundary.py,code,untracked,justitia_boundary,keep_active,Justitia shield/boundary assessment artifacts; preserve as negative evidence,experiments/JB/JB0_E1_standard_cegar_boundary_assessment/scripts/run_standard_cegar_boundary.py
experiments/Memo_v1.3 _17.md,memo,untracked,monograph_or_research_docs,keep_active,"research map, status, field grounding, or repo metadata",experiments/Memo_v1.3 _17.md
experiments/README.md,memo,tracked,unknown,needs_human_review,insufficient organization signal; review before moving,experiments/README.md
experiments/Substrate_Discovery_v1,experiment,untracked,substrate_discovery,keep_active,new post-Justitia research frame; content itself names research/ as intended home,research/substrate_discovery_v1
experiments/Substrate_Discovery_v1/00_research_axioms.md,memo,untracked,substrate_discovery,keep_active,new post-Justitia research frame; content itself names research/ as intended home,research/substrate_discovery_v1/00_research_axioms.md
experiments/Substrate_Discovery_v1/00_search_frame.md,memo,untracked,substrate_discovery,keep_active,new post-Justitia research frame; content itself names research/ as intended home,research/substrate_discovery_v1/00_search_frame.md
experiments/Substrate_Discovery_v1/01_research_question.md,memo,untracked,substrate_discovery,keep_active,new post-Justitia research frame; content itself names research/ as intended home,research/substrate_discovery_v1/01_research_question.md
experiments/Substrate_Discovery_v1/02_candidate_axes.md,memo,untracked,substrate_discovery,keep_active,new post-Justitia research frame; content itself names research/ as intended home,research/substrate_discovery_v1/02_candidate_axes.md
experiments/Substrate_Discovery_v1/03_Computability_of_Environment.md,memo,untracked,substrate_discovery,keep_active,new post-Justitia research frame; content itself names research/ as intended home,research/substrate_discovery_v1/03_Computability_of_Environment.md
experiments/Substrate_Discovery_v1/04_Derivability.md,memo,untracked,substrate_discovery,keep_active,new post-Justitia research frame; content itself names research/ as intended home,research/substrate_discovery_v1/04_Derivability.md
experiments/Substrate_Discovery_v1/04_triage_framework.md,memo,untracked,substrate_discovery,keep_active,new post-Justitia research frame; content itself names research/ as intended home,research/substrate_discovery_v1/04_triage_framework.md
experiments/Substrate_Discovery_v1/05_Interaction_and_Identifiability.md,memo,untracked,substrate_discovery,keep_active,new post-Justitia research frame; content itself names research/ as intended home,research/substrate_discovery_v1/05_Interaction_and_Identifiability.md
experiments/Substrate_Discovery_v1/05_candidate_triage_matrix.md,memo,untracked,substrate_discovery,keep_active,new post-Justitia research frame; content itself names research/ as intended home,research/substrate_discovery_v1/05_candidate_triage_matrix.md
experiments/Substrate_Discovery_v1/06_Necessary_Properties.md,memo,untracked,substrate_discovery,keep_active,new post-Justitia research frame; content itself names research/ as intended home,research/substrate_discovery_v1/06_Necessary_Properties.md
experiments/Substrate_Discovery_v1/07_Search_Strategy.md,memo,untracked,substrate_discovery,keep_active,new post-Justitia research frame; content itself names research/ as intended home,research/substrate_discovery_v1/07_Search_Strategy.md
experiments/Substrate_Discovery_v1/08_Candidate_Evaluation_Framework.md,memo,untracked,substrate_discovery,keep_active,new post-Justitia research frame; content itself names research/ as intended home,research/substrate_discovery_v1/08_Candidate_Evaluation_Framework.md
experiments/Substrate_Discovery_v1/09_Open_Problems.md,memo,untracked,substrate_discovery,keep_active,new post-Justitia research frame; content itself names research/ as intended home,research/substrate_discovery_v1/09_Open_Problems.md
experiments/Substrate_Discovery_v1/2026-06-29_research_session.md,memo,untracked,substrate_discovery,keep_active,new post-Justitia research frame; content itself names research/ as intended home,research/substrate_discovery_v1/2026-06-29_research_session.md
